C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_01_765.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_01_765.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_01_765.jpg,0,0.0885123,0,0.06335645
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_01_841.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_01_841.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_01_841.jpg,0,0.3190698,0,0.2384866
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_01_921.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_01_921.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_01_921.jpg,0,0.562242,0,0.6683152
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_001.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_001.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_001.jpg,0,0.7982963,0,1.34952
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_082.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_082.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_082.jpg,0,1,0,2.237376
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_163.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_163.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_163.jpg,0,1,0,3.171849
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_242.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_242.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_242.jpg,0,1,0,4.109902
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_321.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_321.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_321.jpg,0,1,0,5.042589
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_402.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_402.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_402.jpg,-0.15,1,0,5.963891
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_481.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_481.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_481.jpg,-0.35,1,0,6.860857
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_561.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_561.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_561.jpg,0,1,0,7.726984
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_641.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_641.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_641.jpg,0,1,0,8.617268
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_720.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_720.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_720.jpg,0,1,0,9.514033
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_803.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_803.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_803.jpg,0,1,0,10.40453
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_888.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_888.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_888.jpg,0,1,0,11.28806
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_02_978.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_02_978.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_02_978.jpg,-0.1,1,0,12.41823
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_066.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_066.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_066.jpg,-0.3,1,0,13.11867
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_153.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_153.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_153.jpg,0,1,0,14.11219
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_237.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_237.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_237.jpg,0,1,0,14.9119
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_329.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_329.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_329.jpg,0,1,0,15.78255
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_417.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_417.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_417.jpg,-0.15,1,0,17.06236
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_506.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_506.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_506.jpg,-0.35,1,0,17.83237
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_595.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_595.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_595.jpg,0,1,0,18.62717
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_684.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_684.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_684.jpg,0,1,0,19.42521
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_773.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_773.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_773.jpg,0,1,0,20.54389
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_862.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_862.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_862.jpg,-0.15,1,0,21.32799
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_03_948.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_03_948.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_03_948.jpg,-0.35,1,0,22.05843
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_039.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_039.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_039.jpg,-0.6000001,1,0,22.85019
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_125.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_125.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_125.jpg,-0.8000001,1,0,23.42212
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_213.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_213.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_213.jpg,-1,1,0,24.03921
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_301.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_301.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_301.jpg,0,1,0,24.68686
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_390.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_390.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_390.jpg,0,0.9081133,0,25.39701
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_478.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_478.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_478.jpg,0,0.6472522,0,26.04613
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_564.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_564.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_564.jpg,0,0.3857044,0,26.3415
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_652.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_652.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_652.jpg,0,0.1245418,0,26.39203
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_738.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_738.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_738.jpg,0,0,0,26.16683
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_825.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_825.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_825.jpg,0,0,0,25.9551
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_906.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_906.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_906.jpg,0,0,0,25.74614
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_04_987.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_04_987.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_04_987.jpg,0,0,0,25.53911
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_074.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_074.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_074.jpg,-0.15,0,0,25.274
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_153.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_153.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_153.jpg,-0.35,0,0,25.0057
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_234.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_234.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_234.jpg,0,0.1595244,0,24.86992
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_314.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_314.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_314.jpg,0,0.4014891,0,24.97213
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_393.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_393.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_393.jpg,0,0.3268374,0,25.15304
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_474.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_474.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_474.jpg,0,0.08431229,0,25.12103
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_558.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_558.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_558.jpg,0,0,0,24.93231
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_644.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_644.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_644.jpg,0,0.1733421,0,24.7798
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_730.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_730.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_730.jpg,0,0.4309176,0,24.87248
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_813.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_813.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_813.jpg,-0.15,0.6820341,0,25.31911
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_897.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_897.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_897.jpg,-0.35,0.4313037,0,25.55861
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_05_976.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_05_976.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_05_976.jpg,0,0.1943505,0,25.62274
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_057.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_057.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_057.jpg,0,0,0,25.48275
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_138.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_138.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_138.jpg,0,0.2433954,0,25.39156
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_216.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_216.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_216.jpg,-0.15,0.4780647,0,25.56326
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_298.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_298.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_298.jpg,-0.35,0.7224945,0,25.88323
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_378.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_378.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_378.jpg,0,0.9652105,0,26.48293
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_460.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_460.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_460.jpg,0,1,0,27.23676
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_542.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_542.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_542.jpg,-0.15,1,0,27.97941
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_626.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_626.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_626.jpg,0,1,0,28.67885
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_705.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_705.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_705.jpg,0,1,0,29.41205
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_786.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_786.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_786.jpg,-0.1,1,0,30.13913
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_870.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_870.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_870.jpg,-0.3,1,0,30.17188
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_06_953.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_06_953.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_06_953.jpg,0,1,0,30.18908
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_037.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_037.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_037.jpg,-0.2,1,0,30.18285
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_119.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_119.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_119.jpg,-0.4,1,0,30.16052
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_202.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_202.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_202.jpg,-0.15,1,0,30.19017
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_283.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_283.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_283.jpg,-0.35,1,0,30.17242
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_368.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_368.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_368.jpg,0,1,0,30.18469
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_449.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_449.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_449.jpg,-0.1,1,0,30.19341
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_531.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_531.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_531.jpg,-0.3,1,0,30.17645
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_613.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_613.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_613.jpg,0,1,0,30.18984
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_696.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_696.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_696.jpg,0,1,0,30.18959
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_779.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_779.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_779.jpg,0,1,0,30.19018
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_862.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_862.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_862.jpg,0,1,0,30.19029
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_07_946.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_07_946.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_07_946.jpg,-0.2,1,0,30.18063
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_031.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_031.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_031.jpg,0,1,0,30.1834
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_114.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_114.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_114.jpg,0,1,0,30.19004
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_204.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_204.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_204.jpg,-0.15,1,0,30.18691
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_292.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_292.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_292.jpg,-0.4,1,0,30.16087
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_377.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_377.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_377.jpg,0,1,0,30.18865
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_463.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_463.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_463.jpg,0,1,0,30.19014
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_549.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_549.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_549.jpg,-0.05,1,0,30.19018
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_635.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_635.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_635.jpg,-0.3,1,0,30.17099
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_719.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_719.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_719.jpg,0,1,0,30.18988
C:\Users\HP\Desktop\simlation data\IMG\center_2025_03_07_17_53_08_804.jpg,C:\Users\HP\Desktop\simlation data\IMG\left_2025_03_07_17_53_08_804.jpg,C:\Users\HP\Desktop\simlation data\IMG\right_2025_03_07_17_53_08_804.jpg,0,1,0,30.19023
